,loan_amnt,installment,annual_inc,result,type
31388,18000,582.93,82800,0,瀹夋柊鍘?
31389,10000,350.11,72000,0,鏄撳幙
31390,18000,613.87,62000,0,鏇查槼鍘?
31391,6000,185.64,228000,0,锠″幙
31392,10000,311.1,45000,0,椤哄钩鍘?
31393,3000,93.85,50000,0,鍗氶噹鍘?
31394,7000,227.92,23460,0,闆勫幙
31395,4500,139.23,108000,0,娑垮窞甯?
31396,21000,774.19,77250,0,瀹氬窞甯?
31397,8000,248.88,250000,0,瀹夊浗甯?
31398,12000,392.83,120000,0,楂樼搴楀競
31399,16000,539.92,51000,0,寮犲鍙ｅ競
31400,8500,288.36,24570,0,妗ヤ笢鍖?
31401,14500,486.72,55000,0,妗ヨタ鍖?
31402,20000,674.9,39500,0,瀹ｅ寲鍖?
31403,3500,113.35,33000,0,涓嬭姳鍥尯
31404,6250,202.41,28800,0,涓囧叏鍖?
31405,18000,643.44,45000,1,宕囩ぜ鍖?
31406,8000,288.94,43800,0,寮犲寳鍘?
31407,2000,65.83,24432,0,搴蜂繚鍘?
31408,7500,245.52,85000,0,娌芥簮鍘?
31409,3000,98.74,108000,0,灏氫箟鍘?
31410,15600,546.17,91080,0,钄氬幙
31411,25000,870.71,142500,0,闃冲師鍘?
31412,15000,483.16,51600,0,鎬€瀹夊幙
31413,18000,589.24,73200,0,鎬€鏉ュ幙
31414,6000,184.62,82000,0,娑块箍鍘?
31415,3500,108.89,21600,0,璧ゅ煄鍘?
31416,7500,242.89,60000,1,瀹氬叴鍘?
31417,4800,161.12,64000,0,鍞愬幙
31418,15000,514.27,40000,0,楂橀槼鍘?
31419,6000,185.64,60000,0,瀹瑰煄鍘?
31420,5000,164.56,80000,0,娑炴簮鍘?
31421,3500,109.49,51000,0,鏈涢兘鍘?
31422,5000,155.55,42000,0,瀹夋柊鍘?
31423,14400,491.1,102000,0,鏄撳幙
31424,10000,348.29,106000,0,鏇查槼鍘?
31425,6000,196.42,24000,0,锠″幙
31426,10750,348.14,24960,0,椤哄钩鍘?
31427,10000,312.81,47000,0,鍗氶噹鍘?
31428,20000,647.7,64000,1,闆勫幙
31429,7750,241.1,78000,0,娑垮窞甯?
31430,24250,831.39,198000,0,瀹氬窞甯?
31431,13000,423.28,61615,0,瀹夊浗甯?
31432,25000,822.78,81600,0,楂樼搴楀競
31433,15000,485.78,61400,0,寮犲鍙ｅ競
31434,20000,658.23,102000,0,妗ヤ笢鍖?
31435,10000,323.85,186000,1,妗ヨタ鍖?
31436,2000,62.57,65000,0,瀹ｅ寲鍖?
31437,2400,78.57,27000,0,涓嬭姳鍥尯
31438,10000,309.4,150000,0,涓囧叏鍖?
31439,6000,201.4,30288,0,宕囩ぜ鍖?
31440,6000,205.71,36250,0,寮犲寳鍘?
31441,4800,150.15,140000,0,搴蜂繚鍘?
31442,12500,404.81,60000,0,娌芥簮鍘?
31443,5000,175.06,36000,1,灏氫箟鍘?
31444,2000,65.48,25000,0,钄氬幙
31445,10000,322.11,23000,0,闃冲師鍘?
31446,6400,199.1,40000,0,鎬€瀹夊幙
31447,5000,153.85,90000,0,鎬€鏉ュ幙
31448,12000,390.72,150000,0,娑块箍鍘?
31449,12000,404.94,55000,0,璧ゅ煄鍘?
31450,4800,164.57,120000,0,瀹氬叴鍘?
31451,13000,418.74,130000,0,鍞愬幙
31452,6500,200.01,56000,0,楂橀槼鍘?
31453,2400,83.16,25800,0,瀹瑰煄鍘?
31454,1000,32.92,7800,0,娑炴簮鍘?
31455,7000,242.53,82000,0,鏈涢兘鍘?
31456,7000,217.77,123000,0,瀹夋柊鍘?
31457,21250,743.98,55000,0,鏄撳幙
31458,8500,276.76,45000,0,鏇查槼鍘?
31459,8500,264.43,80000,0,锠″幙
31460,7000,234.97,83000,0,椤哄钩鍘?
31461,6000,187.69,48000,0,鍗氶噹鍘?
31462,5000,164.56,61498,0,闆勫幙
31463,7500,251.75,40000,0,娑垮窞甯?
31464,5000,162.8,74000,0,瀹氬窞甯?
31465,1800,55.39,25200,0,瀹夊浗甯?
31466,9600,325.68,40000,0,楂樼搴楀競
31467,5000,167.84,45000,0,寮犲鍙ｅ競
31468,12000,411.41,53000,0,妗ヤ笢鍖?
31469,25000,818.38,85000,0,妗ヨタ鍖?
31470,12000,394.94,42500,0,瀹ｅ寲鍖?
31471,4200,141.73,250000,0,涓嬭姳鍥尯
31472,16000,560.18,52000,0,涓囧叏鍖?
31473,2500,85.72,120000,0,宕囩ぜ鍖?
31474,15000,488.4,56000,0,寮犲寳鍘?
31475,14500,499.75,36000,1,搴蜂繚鍘?
31476,4000,135.7,115000,0,娌芥簮鍘?
31477,14000,437.93,46800,0,灏氫箟鍘?
31478,3200,100.1,79000,0,钄氬幙
31479,6000,208.97,58750,0,闃冲師鍘?
31480,14000,437.93,118000,0,鎬€瀹夊幙
31481,16000,545.67,51000,0,鎬€鏉ュ幙
31482,10000,355.62,20000,0,娑块箍鍘?
31483,20000,651.2,78000,0,璧ゅ煄鍘?
31484,7000,229.15,37200,0,瀹氬叴鍘?
31485,10000,355.62,50000,0,鍞愬幙
31486,10000,339.25,50000,1,楂橀槼鍘?
31487,3300,108.03,45000,0,瀹瑰煄鍘?
31488,24250,789.58,62500,0,娑炴簮鍘?
31489,8000,260.48,60000,0,鏈涢兘鍘?
31490,22000,712.47,72000,0,瀹夋柊鍘?
31491,20000,678.49,65000,1,鏄撳幙
31492,9600,325.68,37800,1,鏇查槼鍘?
31493,9000,281.53,95000,0,锠″幙
31494,8500,273.79,55000,0,椤哄钩鍘?
31495,3250,109.1,60000,0,鍗氶噹鍘?
31496,8500,262.99,36500,0,闆勫幙
31497,14000,455.84,95000,0,娑垮窞甯?
31498,2000,67.85,20928,0,瀹氬窞甯?
31499,10000,342.85,56700,0,瀹夊浗甯?
31500,6400,215.97,53000,0,楂樼搴楀競
31501,16000,537.06,110000,0,寮犲鍙ｅ競
31502,18000,610.64,95000,0,妗ヤ笢鍖?
31503,7000,238.73,58000,1,妗ヨタ鍖?
31504,4000,123.76,250000,0,瀹ｅ寲鍖?
31505,25000,818.38,220000,1,涓嬭姳鍥尯
31506,15000,522.43,38000,0,涓囧叏鍖?
31507,18000,623.64,65000,0,宕囩ぜ鍖?
31508,7200,222.77,115731,0,寮犲寳鍘?
31509,10000,339.25,35000,0,搴蜂繚鍘?
31510,11500,359.73,42000,0,娌芥簮鍘?
31511,3000,93.85,36000,0,灏氫箟鍘?
31512,8000,257.69,74500,0,钄氬幙
31513,6500,212.78,71046.94,0,闃冲師鍘?
31514,6250,222.27,19250,0,鎬€瀹夊幙
31515,21250,688.18,53000,0,鎬€鏉ュ幙
31516,15000,508.87,37818,0,娑块箍鍘?
31517,2000,68.57,30000,0,璧ゅ煄鍘?
31518,15000,488.4,46551,0,瀹氬叴鍘?
31519,12000,390.72,34132.8,0,鍞愬幙
31520,10000,339.25,35000,0,楂橀槼鍘?
31521,10000,309.4,67000,0,瀹瑰煄鍘?
31522,7000,234.97,41000,0,娑炴簮鍘?
31523,18000,563.05,50000,0,鏈涢兘鍘?
31524,14500,494.51,43200,1,瀹夋柊鍘?
31525,24000,781.44,320000,1,鏄撳幙
31526,2500,80.53,43200,0,鏇查槼鍘?
31527,15000,491.03,63000,0,锠″幙
31528,3000,108.36,42000,0,椤哄钩鍘?
31529,18000,607.41,50000,0,鍗氶噹鍘?
31530,10000,335.67,120000,0,闆勫幙
31531,20000,718.64,90000,1,娑垮窞甯?
31532,16000,500.49,73000,0,瀹氬窞甯?
31533,12800,431.94,70000,0,瀹夊浗甯?
31534,22000,720.18,82000,0,楂樼搴楀競
31535,16750,523.95,28000,0,寮犲鍙ｅ競
31536,24250,827.02,306000,0,妗ヤ笢鍖?
31537,9250,312.14,43000,0,妗ヨタ鍖?
31538,11200,346.52,46873.12,0,瀹ｅ寲鍖?
31539,25000,861.63,80000,0,涓嬭姳鍥尯
31540,4000,135.7,24000,0,涓囧叏鍖?
31541,25000,861.63,138571,0,宕囩ぜ鍖?
31542,6000,197.47,72000,0,寮犲寳鍘?
31543,5550,182.66,31000,1,搴蜂繚鍘?
31544,6000,194.31,62000,0,娌芥簮鍘?
31545,13500,441.93,53184,0,灏氫箟鍘?
31546,12500,421.82,60000,0,钄氬幙
31547,25000,839.16,80000,0,闃冲師鍘?
31548,7000,218.97,28038,0,鎬€瀹夊幙
31549,12000,407.09,43000,0,鎬€鏉ュ幙
31550,3000,100.7,68000,0,娑块箍鍘?
31551,3000,103.94,67000,0,璧ゅ煄鍘?
31552,8400,262.76,55000,0,瀹氬叴鍘?
31553,15000,469.21,50000,0,鍞愬幙
31554,3500,123.18,15600,0,楂橀槼鍘?
31555,16000,520.96,135000,0,瀹瑰煄鍘?
31556,5500,184.62,44400,0,娑炴簮鍘?
31557,11000,342.21,70000,0,鏈涢兘鍘?
31558,10700,366.84,150000,0,瀹夋柊鍘?
31559,6000,202.47,20000,0,鏄撳幙
31560,8400,262.76,42000,0,鏇查槼鍘?
31561,13000,436.37,36000,0,锠″幙
31562,15000,485.78,81120,0,椤哄钩鍘?
31563,10000,322.11,60000,0,鍗氶噹鍘?
31564,12000,390.72,30000,0,闆勫幙
31565,8250,271.52,33000,0,娑垮窞甯?
31566,8000,250.25,36000,0,瀹氬窞甯?
31567,6000,196.42,106000,0,瀹夊浗甯?
31568,12000,375.37,60000,0,楂樼搴楀競
31569,10000,327.36,37000,0,寮犲鍙ｅ競
31570,8550,276.89,42000,1,妗ヤ笢鍖?
31571,6500,212.78,45600,0,妗ヨタ鍖?
31572,6400,206.15,37850,0,瀹ｅ寲鍖?
31573,25000,875.27,47000,0,涓嬭姳鍥尯
31574,5000,156.41,103992,0,涓囧叏鍖?
31575,10000,311.1,33078,0,宕囩ぜ鍖?
31576,11000,344.09,43000,0,寮犲寳鍘?
31577,10000,322.11,43200,1,搴蜂繚鍘?
31578,6000,206.79,54000,0,娌芥簮鍘?
31579,18500,605.6,60000,0,灏氫箟鍘?
31580,20000,671.33,130208,0,钄氬幙
31581,2800,90.68,40000,0,闃冲師鍘?
31582,2500,86.17,52000,0,鎬€瀹夊幙
31583,21600,736.65,77248,0,鎬€鏉ュ幙
31584,17600,597.07,77000,0,娑块箍鍘?
31585,5000,172.33,42000,0,璧ゅ煄鍘?
31586,9000,313.46,62839,0,瀹氬叴鍘?
31587,13750,471.41,30000,0,鍞愬幙
31588,1750,58.75,11440,1,楂橀槼鍘?
31589,10000,327.36,86000,0,瀹瑰煄鍘?
31590,11000,362.03,70000,0,娑炴簮鍘?
31591,24250,798.1,115200,0,鏈涢兘鍘?
31592,6525,229.64,38000,0,瀹夋柊鍘?
31593,10000,361.18,85680,0,鏄撳幙
31594,3000,100.7,42000,0,鏇查槼鍘?
31595,10000,325.6,125000,1,锠″幙
31596,14500,453.57,92400,0,椤哄钩鍘?
31597,7000,237.47,55000,0,鍗氶噹鍘?
31598,2500,76.51,65000,0,闆勫幙
31599,9000,291.47,120000,0,娑垮窞甯?
31600,13000,406.65,56000,0,瀹氬窞甯?
31601,1200,40.5,54000,0,瀹夊浗甯?
31602,24000,777.24,100000,0,楂樼搴楀競
31603,15000,483.16,40000,0,寮犲鍙ｅ競
31604,21000,691.14,90000,0,妗ヤ笢鍖?
31605,9000,294.62,28800,0,妗ヨタ鍖?
31606,8000,281.56,72000,0,瀹ｅ寲鍖?
31607,22000,742.39,49000,1,涓嬭姳鍥尯
31608,3000,98.21,13200,1,涓囧叏鍖?
31609,7500,244.2,165000,0,宕囩ぜ鍖?
31610,10000,335.67,21000,0,寮犲寳鍘?
31611,10000,335.67,65000,0,搴蜂繚鍘?
31612,14500,453.57,72000,0,娌芥簮鍘?
31613,16000,518.16,53000,0,灏氫箟鍘?
31614,17500,596.82,49270,0,钄氬幙
31615,6000,201.4,27000,0,闃冲師鍘?
31616,10000,309.4,40000,0,鎬€瀹夊幙
31617,1600,51.54,87500,0,鎬€鏉ュ幙
31618,15000,483.16,48000,0,娑块箍鍘?
31619,5000,164.56,47233,0,璧ゅ煄鍘?
31620,6500,218.19,43000,0,瀹氬叴鍘?
31621,10000,344.65,90305,1,鍞愬幙
31622,20000,722.35,305000,0,楂橀槼鍘?
31623,3000,106.69,37100,0,瀹瑰煄鍘?
31624,8000,257.69,60000,0,娑炴簮鍘?
31625,11200,383.99,60000,0,鏈涢兘鍘?
31626,4000,134.27,48804,1,瀹夋柊鍘?
31627,6600,216.06,70000,0,鏄撳幙
31628,4500,140.77,14400,0,鏇查槼鍘?
31629,6000,194.31,24000,0,锠″幙
31630,10000,312.81,79000,0,椤哄钩鍘?
31631,6000,193.27,25000,0,鍗氶噹鍘?
31632,6000,205.71,50000,0,闆勫幙
31633,5000,175.97,47000,0,娑垮窞甯?
31634,2500,88.45,38000,0,瀹氬窞甯?
31635,25000,814,95000,0,瀹夊浗甯?
31636,5000,174.15,23400,0,楂樼搴楀競
31637,4000,130.95,72000,0,寮犲鍙ｅ競
31638,5000,156.41,10668,0,妗ヤ笢鍖?
31639,10000,335.67,150000,0,妗ヨタ鍖?
31640,16000,566.04,78000,0,瀹ｅ寲鍖?
31641,5600,182.34,48000,0,涓嬭姳鍥尯
31642,4000,138.59,50000,0,涓囧叏鍖?
31643,2500,77.35,80000,0,宕囩ぜ鍖?
31644,8000,247.52,85000,0,寮犲寳鍘?
31645,13000,455.15,52000,0,搴蜂繚鍘?
31646,5000,161.93,65000,0,娌芥簮鍘?
31647,2500,78.21,54600,0,灏氫箟鍘?
31648,12000,392.83,70000,0,钄氬幙
31649,8550,275.4,105999.8,0,闃冲師鍘?
31650,6500,201.11,86500,0,鎬€瀹夊幙
31651,10000,311.1,120000,0,鎬€鏉ュ幙
31652,4000,125.13,42000,0,娑块箍鍘?
31653,13000,438.69,31200,0,璧ゅ煄鍘?
31654,10000,335.67,80000,0,瀹氬叴鍘?
31655,8000,263.29,40000,0,鍞愬幙
31656,10000,312.81,51000,0,楂橀槼鍘?
31657,10000,348.29,68000,0,瀹瑰煄鍘?
31658,5500,169.24,58800,0,娑炴簮鍘?
31659,3000,102.86,110000,0,鏈涢兘鍘?
31660,10000,322.11,69000,0,瀹夋柊鍘?
31661,2500,76.51,66560,0,鏄撳幙
31662,5000,162.8,33000,0,鏇查槼鍘?
31663,6000,187.69,70000,0,锠″幙
31664,7500,234.61,55000,0,椤哄钩鍘?
31665,5000,153.85,75000,0,鍗氶噹鍘?
31666,6000,193.27,19200,0,闆勫幙
31667,6000,206.79,59578.44,0,娑垮窞甯?
31668,2500,77.35,24000,0,瀹氬窞甯?
31669,8400,283.46,45000,0,瀹夊浗甯?
31670,9600,298.65,50000,0,楂樼搴楀競
31671,2000,68.57,50400,1,寮犲鍙ｅ競
31672,10000,323.85,45000,0,妗ヤ笢鍖?
31673,22750,740.74,35000,0,妗ヨタ鍖?
31674,11000,342.21,38126,0,瀹ｅ寲鍖?
31675,20000,658.23,280000,0,涓嬭姳鍥尯
31676,24000,805.59,100000,0,涓囧叏鍖?
31677,3200,104.76,88000,0,宕囩ぜ鍖?
31678,4000,134.98,14400,0,寮犲寳鍘?
31679,4000,135.7,34200,0,搴蜂繚鍘?
31680,5000,164.56,50000,0,娌芥簮鍘?
31681,14800,476.72,68000,0,灏氫箟鍘?
31682,18000,582.93,36662,0,钄氬幙
31683,15000,516.98,66000,1,闃冲師鍘?
31684,18000,610.64,100000,0,鎬€瀹夊幙
31685,15000,511.56,88000,0,鎬€鏉ュ幙
31686,25000,822.78,63800,0,娑块箍鍘?
31687,10000,312.81,62000,0,璧ゅ煄鍘?
31688,8000,259.08,55000,1,瀹氬叴鍘?
31689,5000,153.85,54000,0,鍞愬幙
31690,20150,663.16,75000,0,楂橀槼鍘?
31691,7500,233.32,25000,0,瀹瑰煄鍘?
31692,6500,201.11,33600,0,娑炴簮鍘?
31693,4750,153.83,49000,0,鏈涢兘鍘?
31694,7500,241.58,67500,0,瀹夋柊鍘?
31695,6500,201.11,38000,0,鏄撳幙
31696,10000,309.4,40000,0,鏇查槼鍘?
31697,6000,205.71,29820,0,锠″幙
31698,24000,785.65,155000,0,椤哄钩鍘?
31699,10750,364.69,50000,0,鍗氶噹鍘?
31700,6300,194.92,69930,0,闆勫幙
31701,18000,579.79,84000,0,娑垮窞甯?
31702,18000,589.24,76000,0,瀹氬窞甯?
31703,12000,404.94,73000,0,瀹夊浗甯?
31704,9600,329.13,120640,0,楂樼搴楀競
31705,4200,144,63000,0,寮犲鍙ｅ競
31706,16000,518.16,40800,0,妗ヤ笢鍖?
31707,5000,170.52,32400,0,妗ヨタ鍖?
31708,16000,542.79,50000,0,瀹ｅ寲鍖?
31709,10000,344.65,33000,0,涓嬭姳鍥尯
31710,6000,197.47,65000,0,涓囧叏鍖?
31711,25000,875.27,68902.67,0,宕囩ぜ鍖?
31712,9000,302.1,36000,0,寮犲寳鍘?
31713,2500,81.84,28080,0,搴蜂繚鍘?
31714,7000,218.97,113000,1,娌芥簮鍘?
31715,10750,370.5,45000,0,灏氫箟鍘?
31716,8400,274.98,39500,1,钄氬幙
31717,10000,311.1,39000,0,闃冲師鍘?
31718,19750,691.47,53000,1,鎬€瀹夊幙
31719,17000,573.67,85500,0,鎬€鏉ュ幙
31720,6000,207.88,42000,0,娑块箍鍘?
31721,13000,406.65,25000,0,璧ゅ煄鍘?
31722,12000,392.83,60000,0,瀹氬叴鍘?
31723,12800,400.39,63000,0,鍞愬幙
31724,18000,610.64,98000,1,楂橀槼鍘?
31725,16000,523.77,66500,0,瀹瑰煄鍘?
31726,16000,548.55,45000,1,娑炴簮鍘?
31727,3000,101.78,33600,0,鏈涢兘鍘?
31728,2000,64.43,33000,0,瀹夋柊鍘?
31729,25000,843.63,89000,0,鏄撳幙
31730,6000,185.64,50000,0,鏇查槼鍘?
31731,2000,67.49,24000,0,锠″幙
31732,15000,483.16,94000,0,椤哄钩鍘?
31733,14000,495.29,100000,0,鍗氶噹鍘?
31734,3200,99.55,95000,0,闆勫幙
31735,25000,861.63,105000,0,娑垮窞甯?
31736,8000,261.89,130000,0,瀹氬窞甯?
31737,3000,102.86,76209,0,瀹夊浗甯?
31738,25000,822.78,145000,0,楂樼搴楀競
31739,10000,323.85,35300,0,寮犲鍙ｅ競
31740,2875,99.09,79000,0,妗ヤ笢鍖?
31741,16000,560.18,69000,0,妗ヨタ鍖?
31742,10000,339.25,48000,0,瀹ｅ寲鍖?
31743,15000,493.67,46000,1,涓嬭姳鍥尯
31744,15000,488.4,75000,1,涓囧叏鍖?
31745,6000,186.66,55000,0,宕囩ぜ鍖?
31746,24000,862.36,90000,0,寮犲寳鍘?
31747,5000,170.52,72516,0,搴蜂繚鍘?
31748,4750,155.5,123000,0,娌芥簮鍘?
31749,9000,303.71,57057,0,灏氫箟鍘?
31750,18000,579.79,70000,0,钄氬幙
31751,25000,866.16,130000,0,闃冲師鍘?
31752,4000,130.95,18000,0,鎬€瀹夊幙
31753,1000,32.22,36000,0,鎬€鏉ュ幙
31754,2500,78.21,55000,0,娑块箍鍘?
31755,12000,407.09,42000,0,璧ゅ煄鍘?
31756,10000,311.1,200000,0,瀹氬叴鍘?
31757,7000,227.92,20800,1,鍞愬幙
31758,15000,508.87,58000,0,楂橀槼鍘?
31759,7200,231.92,92000,0,瀹瑰煄鍘?
31760,22000,724.05,45000,1,娑炴簮鍘?
31761,5000,173.24,57000,0,鏈涢兘鍘?
31762,11200,362.71,131000,0,瀹夋柊鍘?
31763,2000,65.83,38000,0,鏄撳幙
31764,4000,130.24,74678,0,鏇查槼鍘?
31765,5000,171.43,60000,0,锠″幙
31766,13000,406.65,64000,0,椤哄钩鍘?
31767,17000,579.77,90636,0,鍗氶噹鍘?
31768,25000,809.62,82000,0,闆勫幙
31769,13000,404.43,54000,0,娑垮窞甯?
31770,5000,161.93,47184,0,瀹氬窞甯?
31771,25000,822.78,105897,0,瀹夊浗甯?
31772,6000,187.69,63000,0,楂樼搴楀競
31773,6800,221.41,45000,0,寮犲鍙ｅ競
31774,15000,527.91,40320,0,妗ヤ笢鍖?
31775,10000,322.11,60000,0,妗ヨタ鍖?
31776,5000,173.24,60000,0,瀹ｅ寲鍖?
31777,5000,161.93,284400,0,涓嬭姳鍥尯
31778,10000,350.11,48600,0,涓囧叏鍖?
31779,5000,175.06,68000,0,宕囩ぜ鍖?
31780,10000,312.81,50000,0,寮犲寳鍘?
31781,8000,263.29,55000,0,搴蜂繚鍘?
31782,9500,297.17,19200,0,娌芥簮鍘?
31783,15000,506.18,120775,0,灏氫箟鍘?
31784,14500,491.9,45000,0,钄氬幙
31785,16000,560.18,36000,0,闃冲師鍘?
31786,4200,136.76,48000,0,鎬€瀹夊幙
31787,6400,199.1,58000,0,鎬€鏉ュ幙
31788,18000,607.41,40000,0,娑块箍鍘?
31789,25000,931.09,114000,0,璧ゅ煄鍘?
31790,10000,329.12,88800,0,瀹氬叴鍘?
31791,13000,436.37,90000,0,鍞愬幙
31792,4000,123.76,100000,1,楂橀槼鍘?
31793,7500,245.52,33000,0,瀹瑰煄鍘?
31794,20000,689.3,85000,0,娑炴簮鍘?
31795,4500,138.47,41600,0,鏈涢兘鍘?
31796,10000,322.11,36000,0,瀹夋柊鍘?
31797,15000,503.5,68000,0,鏄撳幙
31798,7000,234.97,28685,0,鏇查槼鍘?
31799,15000,488.4,111000,0,锠″幙
31800,6400,200.2,38000,0,椤哄钩鍘?
31801,4000,137.86,17000,0,鍗氶噹鍘?
31802,20000,682.08,500000,0,闆勫幙
31803,6000,197.47,65000,1,娑垮窞甯?
31804,5500,181.02,48000,0,瀹氬窞甯?
31805,10000,350.11,68500,0,瀹夊浗甯?
31806,25000,870.71,80000,0,楂樼搴楀競
31807,25000,879.85,120000,0,寮犲鍙ｅ競
31808,22000,724.05,70000,0,妗ヤ笢鍖?
31809,16750,565.23,48000,0,妗ヨタ鍖?
31810,3600,126.04,40900,0,瀹ｅ寲鍖?
31811,13750,476.39,53591,0,涓嬭姳鍥尯
31812,8500,276.76,52582,0,涓囧叏鍖?
31813,10000,312.81,425000,0,宕囩ぜ鍖?
31814,8000,257.69,53040,0,寮犲寳鍘?
31815,12000,407.09,37920,0,搴蜂繚鍘?
31816,10000,346.47,60000,0,娌芥簮鍘?
31817,11000,375.15,75000,0,灏氫箟鍘?
31818,15400,506.84,105000,0,钄氬幙
31819,7000,216.58,45691.7,0,闃冲師鍘?
31820,12000,417.94,50000,0,鎬€瀹夊幙
31821,10000,335.67,195000,0,鎬€鏉ュ幙
31822,6400,199.1,25000,0,娑块箍鍘?
31823,3000,100.7,65000,0,璧ゅ煄鍘?
31824,14400,512.09,40320,0,瀹氬叴鍘?
31825,7000,216.58,47000,0,鍞愬幙
31826,8400,281.96,66000,1,楂橀槼鍘?
31827,6000,187.69,69000,0,瀹瑰煄鍘?
31828,4600,150.59,15000,0,娑炴簮鍘?
31829,1200,36.93,30000,0,鏈涢兘鍘?
31830,9600,309.22,33996,0,瀹夋柊鍘?
31831,6000,202.47,25800,0,鏄撳幙
31832,5000,164.56,62500,0,鏇查槼鍘?
31833,16000,551.44,65000,0,锠″幙
31834,12000,394.94,65000,0,椤哄钩鍘?
31835,4000,123.76,48000,0,鍗氶噹鍘?
31836,14000,513.5,50000,0,闆勫幙
31837,6000,206.79,54700,0,娑垮窞甯?
31838,18000,617.12,72000,1,瀹氬窞甯?
31839,10800,337.83,68000,0,瀹夊浗甯?
31840,25000,945.35,81840,0,楂樼搴楀競
31841,8000,275.72,60000,0,寮犲鍙ｅ競
31842,10000,339.25,70000,0,妗ヤ笢鍖?
31843,10000,311.1,88000,0,妗ヨタ鍖?
31844,16000,545.67,47831,0,瀹ｅ寲鍖?
31845,24000,785.65,72000,0,涓嬭姳鍥尯
31846,1500,49.37,58000,1,涓囧叏鍖?
31847,7000,234.97,36000,0,宕囩ぜ鍖?
31848,3000,103.4,63000,1,寮犲寳鍘?
31849,1000,30.77,40000,0,搴蜂繚鍘?
31850,15000,483.16,95000,0,娌芥簮鍘?
31851,1500,52.52,29120,0,灏氫箟鍘?
31852,25000,814,200000,1,钄氬幙
31853,15000,506.18,43680,0,闃冲師鍘?
31854,17000,550.55,83000,0,鎬€瀹夊幙
31855,3000,97.16,9081,0,鎬€鏉ュ幙
31856,20000,685.69,62000,0,娑块箍鍘?
31857,6000,185.64,16000,0,璧ゅ煄鍘?
31858,6000,186.66,121500,0,瀹氬叴鍘?
31859,1800,61.72,36129,0,鍞愬幙
31860,15000,525.17,56000,0,楂橀槼鍘?
31861,9000,296.2,61041,0,瀹瑰煄鍘?
31862,12000,404.94,52800,1,娑炴簮鍘?
31863,9000,281.53,61000,0,鏈涢兘鍘?
31864,15000,516.98,50000,0,瀹夋柊鍘?
31865,9000,279.99,40000,0,鏄撳幙
31866,6000,196.42,44300,1,鏇查槼鍘?
31867,24500,889.44,92000,0,锠″幙
31868,16750,545.38,48000,0,椤哄钩鍘?
31869,10000,309.4,36000,0,鍗氶噹鍘?
31870,16000,557.26,95000,0,闆勫幙
31871,12000,375.37,100000,0,娑垮窞甯?
31872,16000,523.77,36000,1,瀹氬窞甯?
31873,6000,184.62,50000,0,瀹夊浗甯?
31874,15000,488.4,81960,0,楂樼搴楀競
31875,4000,128.85,28800,0,寮犲鍙ｅ競
31876,24000,818.5,86400,0,妗ヤ笢鍖?
31877,4000,128.85,33227,0,妗ヨタ鍖?
31878,25000,912.27,225000,0,瀹ｅ寲鍖?
31879,18000,640.11,72000,0,涓嬭姳鍥尯
31880,8000,268.53,45000,0,涓囧叏鍖?
31881,24250,871.35,90000,0,宕囩ぜ鍖?
31882,12000,375.37,72000,0,寮犲寳鍘?
31883,10000,327.36,89000,0,搴蜂繚鍘?
31884,12000,415.76,56784,0,娌芥簮鍘?
31885,8000,259.08,40000,0,灏氫箟鍘?
31886,20000,654.71,60000,0,钄氬幙
31887,8000,257.69,55000,0,闃冲師鍘?
31888,6500,212.78,37000,0,鎬€瀹夊幙
31889,7775,269.38,148000,0,鎬€鏉ュ幙
31890,15000,493.67,200000,0,娑块箍鍘?
31891,4800,147.7,39600,0,璧ゅ煄鍘?
31892,1000,32.56,14400,0,瀹氬叴鍘?
31893,3000,97.68,53000,0,鍞愬幙
31894,18000,582.93,69790,0,楂橀槼鍘?
31895,10000,329.12,115752,0,瀹瑰煄鍘?
31896,10000,337.45,57600,0,娑炴簮鍘?
31897,11300,383.35,45000,0,鏈涢兘鍘?
31898,5000,163.68,137481,0,瀹夋柊鍘?
31899,14000,437.93,98000,0,鏄撳幙
31900,20000,651.2,93600,0,鏇查槼鍘?
31901,12000,390.72,54000,0,锠″幙
31902,12000,386.53,39900,0,椤哄钩鍘?
31903,15000,516.98,85000,0,鍗氶噹鍘?
31904,4500,138.47,55000,0,闆勫幙
31905,5000,155.55,47471,0,娑垮窞甯?
31906,14000,453.39,100000,0,瀹氬窞甯?
31907,8500,278.25,46500,1,瀹夊浗甯?
31908,5000,162.8,54000,0,楂樼搴楀競
31909,14000,469.93,90000,0,寮犲鍙ｅ競
31910,12000,411.41,130000,0,妗ヤ笢鍖?
31911,15000,493.67,48000,0,妗ヨタ鍖?
31912,25000,931.09,60000,1,瀹ｅ寲鍖?
31913,17500,619.11,44000,0,涓嬭姳鍥尯
31914,16000,548.55,50000,0,涓囧叏鍖?
31915,7550,234.88,70000,0,宕囩ぜ鍖?
31916,7500,275.09,79577,0,寮犲寳鍘?
31917,4750,159.44,26400,0,搴蜂繚鍘?
31918,2500,82.28,18000,0,娌芥簮鍘?
31919,5000,164.56,38000,0,灏氫箟鍘?
31920,16000,545.67,80000,0,钄氬幙
31921,5000,173.24,90000,0,闃冲師鍘?
31922,24000,789.87,85000,0,鎬€瀹夊幙
31923,20500,706.54,48000,0,鎬€鏉ュ幙
