,loan_amnt,installment,annual_inc,result,type
40957,2000,67.27,16800,1,正定县
40958,14000,475.56,62400,1,行唐县
40959,5000,172.38,54000,1,灵寿县
40960,3000,100.9,43296,1,高邑县
40961,25000,926.83,110000,1,深泽县
40962,16000,543.5,164004,1,赞皇县
40963,22000,827.33,220000,1,无极县
40964,4200,141.26,24000,1,平山县
40965,7750,261.96,45000,1,元氏县
40966,3000,100.4,120000,1,赵县
40967,25000,874.66,128000,1,辛集市
40968,24000,839.67,325000,1,晋州市
40969,7200,243.37,50414.91,1,新乐市
40970,15000,529.94,67500,1,唐山市
40971,10000,336.34,99996,1,路南区
40972,2000,69.64,72000,1,路北区
40973,14400,489.15,60000,1,古冶区
40974,13000,435.07,264000,1,开平区
40975,2000,67.27,65500,1,丰南区
40976,2275,79.99,100000,1,丰润区
40977,10000,358.48,200000,1,曹妃甸区
40978,8000,273.1,36500,1,滦南县
40979,12000,409.65,80000,1,怀柔区
40980,10500,369.16,93996,1,平谷区
40981,3500,119.48,80000,1,密云区
40982,9000,301.2,30000,1,延庆区
40983,20000,745.01,240000,1,天津市
40984,14100,464.86,39480,1,天津市市辖区
40985,5500,189.62,46000,1,和平区
40986,5000,173.23,45000,1,河东区
40987,7500,258.57,77000,1,河西区
40988,5000,169.01,80000,1,南开区
40989,20000,723.91,72209,1,河北区
40990,6000,204.83,21000,1,红桥区
40991,7000,238.96,30000,1,东丽区
40992,1200,40.57,23772,1,西青区
40993,3500,120.08,84996,1,津南区
40994,20000,662.68,123269,1,北辰区
40995,3000,100.9,15200,1,武清区
40996,11000,379.23,25000,1,宝坻区
40997,15000,512.06,160000,1,滨海新区
40998,15000,542.93,78000,1,宁河区
40999,18200,681.19,450000,1,静海区
41000,5000,169.85,41004,1,蓟州区
41001,3500,121.86,104004,1,河北省
41002,6000,215.09,203004,1,石家庄市
41003,8000,290.96,100000,1,长安区
41004,20000,727.4,127500,1,桥西区
41005,15000,512.06,72385.51,1,新华区
41006,12000,409.65,36500,1,井陉矿区
41007,18000,623.61,300000,1,裕华区
41008,1200,41.99,39996,1,藁城区
41009,2800,97.01,16464,1,鹿泉区
41010,5000,170.69,35000,1,栾城区
41011,5000,180.11,57996,1,井陉县
41012,20000,692.9,75000,1,正定县
41013,4575,160.07,70000,1,行唐县
41014,3000,98.42,40800,1,灵寿县
41015,20000,682.74,95000,1,高邑县
41016,3500,121.86,69996,1,深泽县
41017,5000,172.38,29800,1,赞皇县
41018,20000,689.51,150000,1,无极县
41019,12300,403.49,85000,1,平山县
41020,12000,426.02,78000,1,元氏县
41021,6000,206.86,55000,1,赵县
41022,6000,201.8,87000,1,辛集市
41023,15000,497.01,189996,1,晋州市
41024,12000,405.61,54000,1,新乐市
41025,5000,171.53,38293,1,唐山市
41026,20000,716.95,131000,1,路南区
41027,20000,669.33,62000,1,路北区
41028,20000,669.33,48500,1,古冶区
41029,5400,179.82,65520,1,开平区
41030,10000,336.34,50000,1,丰南区
41031,9000,314.88,36996,1,丰润区
41032,10000,348.16,42000,1,曹妃甸区
41033,20000,669.33,89100,1,滦南县
41034,3375,120.41,25000,1,怀柔区
41035,10000,343.06,105000,1,平谷区
41036,7500,263.68,94000,1,密云区
41037,18825,691.27,118000,1,延庆区
41038,10000,331.34,79000,1,天津市
41039,7200,244.58,37902,1,天津市市辖区
41040,9500,314.78,55000,1,和平区
41041,1000,35.85,25000,1,河东区
41042,4500,166.83,51996,1,河西区
41043,20000,672.67,110000,1,南开区
41044,14075,475.75,104569,1,河北区
41045,2000,63.23,23000,1,红桥区
41046,15000,512.06,84000,1,东丽区
41047,5000,166.5,150000,1,西青区
41048,13850,465.82,42452,1,津南区
41049,1500,55.88,39000,1,北辰区
41050,12675,417.88,41600,1,武清区
41051,3800,131.66,27000,1,宝坻区
41052,3250,111.75,64900,1,滨海新区
41053,10500,348.23,63745,1,宁河区
41054,9600,319.83,97000,1,静海区
41055,2800,89.87,39000,1,蓟州区
41056,24250,902.54,150000,1,河北省
41057,25000,875.04,151000,1,石家庄市
41058,10400,367.26,66000,1,长安区
41059,5000,173.46,108000,1,桥西区
41060,4000,143.14,30000,1,新华区
41061,5000,164.32,16090.39,1,井陉矿区
41062,12000,399.78,50000,1,裕华区
41063,10750,364.67,28000,1,藁城区
41064,3200,109.05,57000,1,鹿泉区
41065,7600,249.77,92500,1,栾城区
41066,10000,336.18,207000,1,井陉县
41067,7000,252.7,20800,1,正定县
41068,19000,670.96,95000,1,行唐县
41069,25000,878.94,245000,1,灵寿县
41070,3000,103.15,12000,1,高邑县
41071,16000,545.21,113050,1,深泽县
41072,4500,153.34,59012,1,赞皇县
41073,15000,555.86,420000,1,无极县
41074,18000,646.96,48000,1,平山县
41075,5000,171.15,35000,1,元氏县
41076,9600,333.04,80000,1,赵县
41077,5000,167.34,50000,1,辛集市
41078,15000,513.44,205752,1,晋州市
41079,25000,867.29,93000,1,新乐市
41080,8000,275.07,35000,1,唐山市
41081,9200,320.59,106000,1,路南区
41082,10000,343.83,39000,1,路北区
41083,10000,359.42,105000,1,古冶区
41084,12000,423.77,45000,1,开平区
41085,7200,249.78,39000,1,丰南区
41086,1500,51.35,35004,1,丰润区
41087,12000,410.75,81000,1,曹妃甸区
41088,8000,268.95,47000,1,滦南县
41089,25000,836.66,92000,1,怀柔区
41090,7800,266.99,40000,1,平谷区
41091,6000,199.89,240000,1,密云区
41092,5500,185.74,21000,1,延庆区
41093,4800,174.05,39960,1,天津市
41094,25000,825.34,200000,1,天津市市辖区
41095,11000,368.13,54000,1,和平区
41096,1500,51.58,60000,1,河东区
41097,8000,296.46,85000,1,河西区
41098,10000,330.14,45000,1,南开区
41099,4000,128.38,108996,1,河北区
41100,24000,803.19,103800,1,红桥区
41101,13750,470.65,105000,1,东丽区
41102,5000,168.09,30000,1,西青区
41103,13750,500.74,60000,1,津南区
41104,5000,175.79,50700,1,北辰区
41105,21250,787.46,80000,1,武清区
41106,6000,199.89,50000,1,宝坻区
41107,2000,68.77,29000,1,滨海新区
41108,5000,168.09,30000,1,宁河区
41109,4000,136.92,65800,1,静海区
41110,1200,41.26,65508,1,蓟州区
41111,16000,530.63,67000,1,河北省
41112,5500,193.37,37000,1,石家庄市
41113,6800,234.85,42000,1,长安区
41114,10000,339.23,279996,1,桥西区
41115,1200,40.16,110000,1,新华区
41116,25000,859.57,70000,1,井陉矿区
41117,7200,239.87,31000,1,裕华区
41118,3000,99.05,18000,1,藁城区
41119,5000,163.57,100000,1,鹿泉区
41120,22500,773.61,227000,1,栾城区
41121,8500,285.76,40000,1,井陉县
41122,2000,69.7,15000,1,正定县
41123,3000,99.05,55000,1,行唐县
41124,9500,313.63,60000,1,灵寿县
41125,5000,166.58,96000,1,高邑县
41126,1800,59.97,33000,1,深泽县
41127,14400,488.49,103000,1,赞皇县
41128,4000,135.7,52000,1,无极县
41129,20000,684.58,82000,1,平山县
41130,10000,336.18,102000,1,元氏县
41131,1500,49.75,28724,1,赵县
41132,3000,99.5,47000,1,辛集市
41133,4400,149.26,38000,1,晋州市
41134,6500,220.5,39000,1,新乐市
41135,1000,31.2,128000,1,唐山市
41136,22200,742.95,128004,1,路南区
41137,8000,267.73,55000,1,路北区
41138,18000,602.4,100000,1,古冶区
41139,7000,238.53,56004,1,开平区
41140,4200,141.2,46000,1,丰南区
41141,4800,167.27,76000,1,丰润区
41142,9500,326.64,57000,1,曹妃甸区
41143,3000,102.69,12000,1,滦南县
41144,7000,239.61,50000,1,怀柔区
41145,3000,103.62,62004,1,平谷区
41146,4600,161.01,75000,1,密云区
41147,2500,85.19,36000,1,延庆区
41148,6200,210.32,96000,1,天津市
41149,20000,690.74,165396,1,天津市市辖区
41150,13500,464.17,120000,1,和平区
41151,2400,79.24,25000,1,河东区
41152,10800,361.44,85000,1,河西区
41153,8000,268.95,74004,1,南开区
41154,15000,502,65000,1,河北区
41155,3300,107.96,79711,1,红桥区
41156,10000,333.15,69996,1,东丽区
41157,4000,137.54,40000,1,西青区
41158,5200,174.03,70000,1,津南区
41159,10750,363.03,85000,1,北辰区
41160,5000,168.86,43680,1,武清区
41161,16000,540.33,320004,1,宝坻区
41162,4000,135.09,36000,1,滨海新区
41163,6000,210.95,34880,1,宁河区
41164,9600,330.08,65000,1,静海区
41165,7000,223.63,57500,1,蓟州区
41166,4000,146.31,52320,1,河北省
41167,6500,220.5,25184.88,1,石家庄市
41168,25000,863.42,120000,1,长安区
41169,4000,135.09,19000,1,桥西区
41170,8500,288.35,27300,1,新华区
41171,8000,266.52,81847,1,井陉矿区
41172,5600,184.88,73000,1,裕华区
41173,13000,405.48,45996,1,藁城区
41174,5500,185.74,39996,1,鹿泉区
41175,5000,164.32,74000,1,栾城区
41176,25000,859.57,280000,1,井陉县
41177,7200,246.45,34000,1,正定县
41178,10000,336.18,51000,1,行唐县
41179,4500,147.22,64000,1,灵寿县
41180,3800,131.83,38200,1,高邑县
41181,8000,271.39,77004,1,深泽县
41182,2075,74.58,20000,1,赞皇县
41183,6000,212.82,87500,1,无极县
41184,5000,186.09,58000,1,平山县
41185,6400,233.08,18200,1,元氏县
41186,6500,208.62,50400,1,赵县
41187,5000,149.44,78000,1,辛集市
41188,5200,180.4,24996,1,晋州市
41189,6000,204.46,40000,1,新乐市
41190,10000,370.57,148000,1,唐山市
41191,2000,70.32,25000,1,路南区
41192,7000,224.66,25000,1,路北区
41193,12600,435.17,70000,1,古冶区
41194,7500,259.03,20000,1,开平区
41195,7000,249.39,39996,1,丰南区
41196,3250,115.28,8000,1,丰润区
41197,9000,279.41,45000,1,曹妃甸区
41198,3500,130.27,50000,1,滦南县
41199,5000,168.09,50000,1,怀柔区
41200,10000,339.23,80000,1,平谷区
41201,12000,412.6,75000,1,密云区
41202,15000,518.06,75000,1,延庆区
41203,15000,515.74,130008,1,天津市
41204,8500,251.3,21000,1,天津市市辖区
41205,3600,127.13,18000,1,和平区
41206,9500,329.57,120000,1,河东区
41207,19750,735.06,600000,1,河西区
41208,12000,374.29,75000,1,南开区
41209,1000,34.54,62000,1,河北区
41210,8400,262.01,140000,1,红桥区
41211,22000,790.73,212000,1,东丽区
41212,1400,48.36,27000,1,西青区
41213,16000,552.59,89200,1,津南区
41214,25000,871.16,169000,1,北辰区
41215,14500,514.32,85800,1,武清区
41216,5000,178.14,50000,1,宝坻区
41217,10800,338.43,104000,1,滨海新区
41218,3500,118.73,25500,1,宁河区
41219,15500,523.44,39360,1,静海区
41220,1200,42.01,40000,1,蓟州区
41221,5000,175.79,21000,1,河北省
41222,9975,352.26,106000,1,石家庄市
41223,6000,207.23,28700,1,长安区
41224,3000,103.62,19000,1,桥西区
41225,3300,116.02,47000,1,新华区
41226,25000,898.55,55000,1,井陉矿区
41227,12500,425.95,70000,1,裕华区
41228,15000,520.37,42996,1,藁城区
41229,10000,348.47,69010,1,鹿泉区
41230,19000,670.96,41604,1,栾城区
41231,5075,184.02,24000,1,井陉县
41232,2500,87.9,5843,1,正定县
41233,20000,715.69,85000,1,行唐县
41234,15000,504.27,90000,1,灵寿县
41235,8000,293.9,39224,1,高邑县
41236,10000,350.02,144000,1,深泽县
41237,7200,240.96,50000,1,赞皇县
41238,2500,85.58,28500,1,无极县
41239,5000,184.49,10000,1,平山县
41240,1500,53.68,14568,1,元氏县
41241,1750,65.14,20000,1,赵县
41242,17000,576.69,57688,1,辛集市
41243,10000,340.76,68496,1,晋州市
41244,24000,799.56,200004,1,新乐市
41245,14500,503.03,23788,1,唐山市
41246,6000,201.71,85000,1,路南区
41247,15000,541.5,69000,1,路北区
41248,5000,171.15,22724.54,1,古冶区
41249,15000,522.7,84996,1,开平区
41250,2500,85.96,19000,1,丰南区
41251,8000,280.02,89000,1,丰润区
41252,15000,541.5,95000,1,曹妃甸区
41253,4750,170.73,15000,1,滦南县
41254,1000,35.79,20000,1,怀柔区
41255,2450,91.19,11000,1,平谷区
41256,6000,210.01,50000,1,密云区
41257,5000,177.35,19000,1,延庆区
41258,2400,82.15,52000,1,天津市
41259,8400,291.41,75000,1,天津市市辖区
41260,5000,175.79,100000,1,和平区
41261,3500,118.73,15000,1,河东区
41262,9500,335.48,65004,1,河西区
41263,2100,71.89,22000,1,南开区
41264,9500,336.97,68004,1,河北区
41265,11100,376.55,58000,1,红桥区
41266,7200,239.87,29000,1,东丽区
41267,8100,287.31,54996,1,西青区
41268,6000,210.01,90000,1,津南区
41269,7500,267.21,39996,1,北辰区
41270,8875,302.42,87500,1,武清区
41271,6000,216.6,50000,1,宝坻区
41272,15000,504.27,40000,1,滨海新区
41273,6000,213.77,35000,1,宁河区
41274,9000,312.23,33996,1,静海区
41275,16000,513.51,450000,1,蓟州区
41276,7000,240.68,100000,1,河北省
41277,10925,375.63,42000,1,石家庄市
41278,4000,136.92,50004,1,长安区
41279,2800,99.32,15000,1,桥西区
41280,10000,343.83,50000,1,新华区
41281,9000,332.07,35801.6,1,井陉矿区
41282,9600,342.02,74004,1,裕华区
41283,20000,700.04,144000,1,藁城区
41284,1925,66.49,10800,1,鹿泉区
41285,2000,69.7,22000,1,栾城区
41286,2500,88.68,35736,1,井陉县
41287,20000,684.58,102780,1,正定县
41288,2200,72.97,30000,1,行唐县
41289,5000,170.38,25000,1,灵寿县
41290,6700,235.56,56400,1,高邑县
41291,9000,315.02,27000,1,深泽县
41292,5000,182.89,88000,1,赞皇县
41293,8400,281.12,50000,1,无极县
41294,3000,105.48,21996,1,平山县
41295,20000,693.83,62700,1,元氏县
41296,5000,178.93,24200,1,赵县
41297,5000,174.24,57500,1,辛集市
41298,5000,171.15,42000,1,晋州市
41299,4200,143.77,65064,1,新乐市
41300,1600,54.28,300000,1,唐山市
41301,3000,109.74,30000,1,路南区
41302,14125,483.49,70000,1,路北区
41303,10000,333.15,111996,1,古冶区
41304,4000,127.79,100000,1,开平区
41305,15000,532.05,45600,1,丰南区
41306,5000,171.15,25004,1,丰润区
41307,8000,270.17,48000,1,曹妃甸区
41308,15000,539.13,42500,1,滦南县
41309,15000,551.05,100000,1,怀柔区
41310,9600,345.05,58000,1,平谷区
41311,10000,342.29,80004,1,密云区
41312,12000,385.14,80000,1,延庆区
41313,10000,362.59,54996,1,天津市
41314,12000,412.6,49500,1,天津市市辖区
41315,10000,336.18,103000,1,和平区
41316,15000,508.84,78000,1,河东区
41317,6000,204.46,107500,1,河西区
41318,25000,890.68,200000,1,南开区
41319,7000,260.53,30000,1,河北区
41320,8000,275.07,63750,1,红桥区
41321,5600,189.12,36000,1,东丽区
41322,15000,546.27,160000,1,西青区
41323,10000,345.37,60000,1,津南区
41324,9600,336.02,30000,1,北辰区
41325,4800,168.76,60000,1,武清区
41326,14000,507.62,78500,1,宝坻区
41327,8000,295.18,47523,1,滨海新区
41328,3000,101.77,60000,1,宁河区
41329,15000,511.14,75000,1,静海区
41330,15000,495.21,120000,1,蓟州区
41331,15000,497.46,75000,1,河北省
41332,2400,84.38,70000,1,石家庄市
41333,12000,397.97,85000,1,长安区
41334,6000,210.01,85000,1,桥西区
41335,3750,123.24,75000,1,新华区
41336,12000,407.08,95004,1,井陉矿区
41337,15000,518.06,77500,1,裕华区
41338,5000,173.46,45000,1,藁城区
41339,8000,277.53,54100,1,鹿泉区
41340,15000,520.37,40000,1,栾城区
41341,8750,294.16,105000,1,井陉县
41342,15000,497.46,44200,1,正定县
41343,8000,267.73,50000,1,行唐县
41344,10000,336.18,51350,1,灵寿县
41345,5000,175.79,42996,1,高邑县
41346,7000,241.76,35600,1,深泽县
41347,10000,337.71,70000,1,赞皇县
41348,15000,497.46,90000,1,无极县
41349,15000,532.05,114000,1,平山县
41350,5000,169.62,12000,1,元氏县
41351,15000,511.14,322008,1,赵县
41352,9000,282.03,100000,1,辛集市
41353,10000,334.67,114000,1,晋州市
41354,7000,250.49,32000,1,新乐市
41355,5000,178.14,26000,1,唐山市
41356,4000,139.39,24000,1,路南区
41357,10800,374.67,84000,1,路北区
41358,5000,169.62,24996,1,古冶区
41359,3000,103.62,25000,1,开平区
41360,5500,183.24,27996,1,丰南区
41361,5375,182.34,24504,1,丰润区
41362,12000,392.57,450000,1,曹妃甸区
41363,8000,265.32,60000,1,滦南县
41364,9500,329.57,57700,1,怀柔区
41365,6000,207.23,42000,1,平谷区
41366,3250,114.27,18000,1,密云区
41367,10000,340.76,52000,1,延庆区
41368,4150,138.89,26004,1,天津市
41369,8000,268.95,50000,1,天津市市辖区
41370,15000,534.41,97344,1,和平区
41371,12000,397.97,80000,1,河东区
41372,15600,538.78,70000,1,河西区
41373,10000,350.02,75000,1,南开区
41374,13000,479.66,92000,1,河北区
41375,10000,319.47,60000,1,红桥区
41376,5600,186.57,55000,1,东丽区
41377,23000,773.22,98004,1,西青区
41378,9000,311.68,30000,1,津南区
41379,8000,252.28,65000,1,北辰区
41380,5500,189.64,24000,1,武清区
41381,11200,365.78,350004,1,宝坻区
41382,10000,334.11,40000,1,滨海新区
41383,3000,95.94,75000,1,宁河区
41384,4500,154.46,32500,1,静海区
41385,16000,559.13,42000,1,蓟州区
41386,10000,337.14,51000,1,河北省
41387,25000,869.7,45000,1,石家庄市
41388,16000,541.89,150000,1,长安区
41389,8000,268.48,48000,1,桥西区
41390,8000,264.88,46000,1,新华区
41391,24950,845,160000,1,井陉矿区
41392,20000,665.15,290004,1,裕华区
41393,7500,257.43,47004,1,藁城区
41394,5000,165.55,21996,1,鹿泉区
41395,16000,539.42,74000,1,栾城区
41396,8000,268.48,37000,1,井陉县
41397,4000,127.91,120000,1,正定县
41398,5000,168.57,29496,1,行唐县
41399,25000,869.7,132000,1,灵寿县
41400,25000,901.06,80000,1,高邑县
41401,8500,302.33,60000,1,深泽县
41402,20000,701.96,80000,1,赞皇县
41403,25000,850.44,110000,1,无极县
41404,25000,869.7,200000,1,平山县
41405,8000,266.06,84000,1,元氏县
41406,20000,677.36,131000,1,赵县
41407,8000,262.45,45000,1,辛集市
41408,16000,541.89,63000,1,晋州市
41409,24000,857.46,221796,1,新乐市
41410,6000,202.28,70000,1,唐山市
41411,20000,674.27,140000,1,路南区
41412,3250,116.12,25000,1,路北区
41413,8000,262.45,300000,1,古冶区
41414,2500,85.05,65004,1,开平区
41415,8000,275.84,50180,1,丰南区
41416,20000,659.14,98000,1,丰润区
41417,8400,276.84,55950,1,曹妃甸区
41418,10000,337.14,60000,1,滦南县
41419,7500,250.58,100000,1,怀柔区
41420,6500,221.12,150000,1,平谷区
41421,7500,276.29,150000,1,密云区
41422,4000,140.4,31000,1,延庆区
41423,2200,81.05,29000,1,天津市
41424,3000,107.85,47055,1,天津市市辖区
41425,1750,59.92,105000,1,和平区
41426,3200,112.52,69450,1,河东区
41427,6000,198.12,50000,1,河西区
41428,2000,68.78,100000,1,南开区
41429,7500,199.17,45000,1,河北区
41430,7500,227.29,90000,1,红桥区
41431,3000,84.64,72000,1,东丽区
41432,1500,52.05,8400,1,西青区
41433,7000,246.14,88000,1,津南区
41434,3000,41.64,39808,1,北辰区
41435,3000,103.63,39000,1,武清区
41436,7500,266.1,190000,1,宝坻区
41437,4800,170.3,51432,1,滨海新区
41438,4000,137.55,80000,1,宁河区
41439,7500,193.31,98000,1,静海区
41440,3000,86.66,66650,1,蓟州区
41441,7200,208.25,42000,1,河北省
41442,5100,149.96,46000,1,石家庄市
41443,4275,153.02,60000,1,长安区
41444,7500,229.73,70000,1,桥西区
41445,2750,51.41,39161.2,1,新华区
41446,1400,41.2,45000,1,井陉矿区
41447,5000,175.05,31000,1,裕华区
41448,3500,125.28,72800,1,藁城区
41449,7500,202.35,60000,1,鹿泉区
41450,6000,165.92,32000,1,栾城区
41451,7500,253.32,105000,1,井陉县
41452,7500,185.77,61000,1,正定县
41453,7500,257.91,49920,1,行唐县
41454,7500,192.47,139720,1,灵寿县
41455,6275,223.6,80000,1,高邑县
41456,1750,55.27,104000,1,深泽县
41457,6700,245.13,45000,1,赞皇县
41458,6500,227.56,142500,1,无极县
41459,6000,209.12,24000,1,平山县
41460,1800,61.35,19000,1,元氏县
41461,7000,235.39,27000,1,赵县
41462,7500,263.72,100000,1,辛集市
41463,5000,170.41,77000,1,晋州市
41464,5000,160.18,35000,1,新乐市
41465,7500,269.61,54000,1,唐山市
41466,3500,119.83,45000,1,路南区
41467,4000,73.14,53000,1,路北区
41468,3000,109.28,44000,1,古冶区
41469,6500,183.24,42000,1,开平区
41470,5600,152.68,60000,1,丰南区
41471,6000,202.08,35004,1,丰润区
41472,7000,166.75,44556,1,曹妃甸区
41473,7500,259.08,45900,1,滦南县
41474,5200,111.25,27800,1,怀柔区
41475,3200,109.06,52500,1,平谷区
41476,4250,155.49,56700.8,1,密云区
41477,7500,233.06,150000,1,延庆区
41478,2400,40.9,35000,1,天津市
41479,4500,71.9,42000,1,天津市市辖区
